city,postcode,latitude,longitude,total_score,scheme_references,nobroadband_rate,simd10,pc_type,ur_class
Glasgow,G4  9AD,55.87169077,-4.26973618,17,MVS,0,3,small,1
Glasgow,G3  6BH,55.87012841,-4.2793796,15,MVS,0,5,small,1
Glasgow,G21 1AE,55.88058318,-4.23615128,19,MVS,0,1,small,1
Glasgow,G21 1RG,55.87494627,-4.23921623,18,MVS,0,2,small,1
Glasgow,G4  0EZ,55.86939594,-4.23702654,15,MVS,40,5,large,1
Glasgow,G4  9SA,55.87368996,-4.2602453,18,MVS,1,2,small,1
Glasgow,G4  9RQ,55.8712596,-4.25996019,18,MVS,1,2,large,1
Glasgow,G4  9PA,55.87033042,-4.26698737,18,MVS,1,2,small,1
Glasgow,G4  9PJ,55.87110664,-4.26680882,18,MVS,1,2,small,1
Glasgow,G21 1BT,55.88138197,-4.2352219,19,MVS,0,1,small,1
Glasgow,G4  0LF,55.87119629,-4.25213988,18,MVS,1,2,small,1
Glasgow,G3  8RH,55.86551062,-4.29234268,18,MVS,0,2,small,1
Glasgow,G3  8UG,55.86127654,-4.27350735,18,MVS,0,2,small,1
Glasgow,G3  7BN,55.86347597,-4.27801491,17,MVS,0,3,small,1
Glasgow,G2  3LG,55.86592452,-4.26904809,15,MVS,13,5,small,1
Glasgow,G2  3LW,55.8662776,-4.26890886,15,MVS,13,5,small,1
Glasgow,G2  3LX,55.86645096,-4.27022958,15,MVS,13,5,small,1
Glasgow,G4  9JT,55.86903596,-4.26114167,19,MVS,7,1,small,1
Glasgow,G3  6PL,55.86731402,-4.26192065,16,MVS,16,4,small,1
Glasgow,G3  6RE,55.86625904,-4.26161956,16,MVS,16,4,small,1
Glasgow,G3  6RF,55.86616192,-4.26201349,16,MVS,16,4,small,1
Glasgow,G1  2GF,55.8638579,-4.25141137,19,MVS,7,1,small,1
Glasgow,G2  3HN,55.86600248,-4.2589515,16,MVS,16,4,large,1
Glasgow,G2  3NW,55.86545531,-4.25203125,19,MVS,7,1,small,1
Glasgow,G2  3PT,55.86636261,-4.25695857,16,MVS,16,4,small,1
Glasgow,G3  6QX,55.86634946,-4.26012242,16,MVS,16,4,small,1
Glasgow,G3  6RN,55.86672272,-4.26035189,16,MVS,16,4,small,1
Glasgow,G3  6RP,55.86637716,-4.26057156,16,MVS,16,4,large,1
Glasgow,G3  6ST,55.86612226,-4.26074854,16,MVS,16,4,small,1
Glasgow,G3  6TH,55.86590691,-4.26024056,16,MVS,16,4,small,1
Glasgow,G4  0HR,55.86790604,-4.2551301,19,MVS,7,1,small,1
Glasgow,G4  0HW,55.86721415,-4.25512195,19,MVS,7,1,small,1
Glasgow,G4  0HX,55.86825031,-4.25694023,19,MVS,7,1,small,1
Glasgow,G4  0LU,55.86669155,-4.25274214,19,MVS,7,1,large,1
Glasgow,G4  0BA,55.86729756,-4.25007606,19,MVS,7,1,large,1
Glasgow,G4  0DH,55.86894759,-4.25125843,18,MVS,1,2,large,1
Glasgow,G4  0HT,55.8685291,-4.25300841,18,MVS,1,2,small,1
Glasgow,G4  0HJ,55.86762099,-4.25548119,19,MVS,7,1,small,1
Glasgow,G4  0HY,55.86850207,-4.25791387,19,MVS,7,1,large,1
Glasgow,G4  0HZ,55.86956558,-4.25481073,19,MVS,7,1,small,1
Glasgow,G4  0JS,55.8690985,-4.25871573,19,MVS,7,1,small,1
Glasgow,G2  7NP,55.86050306,-4.26574354,18,MVS,46,2,small,1
Glasgow,G2  7PA,55.85975953,-4.26609974,18,MVS,46,2,small,1
Glasgow,G2  7PB,55.85984062,-4.26608849,18,MVS,46,2,small,1
Glasgow,G2  7PD,55.85996014,-4.26643103,18,MVS,46,2,small,1
Glasgow,G2  7PE,55.85981164,-4.26717346,18,MVS,46,2,small,1
Glasgow,G2  7PF,55.85987449,-4.26717712,18,MVS,46,2,small,1
Glasgow,G2  7PG,55.86010982,-4.26659956,18,MVS,46,2,small,1
Glasgow,G2  7PH,55.8604579,-4.2667317,18,MVS,46,2,small,1
Glasgow,G2  7PL,55.86001019,-4.2676165,18,MVS,46,2,small,1
Glasgow,G2  8EX,55.85865467,-4.26606736,18,MVS,46,2,large,1
Glasgow,G2  8LH,55.85946532,-4.26597075,18,MVS,46,2,small,1
Glasgow,G2  8NH,55.85945783,-4.2668652,18,MVS,46,2,small,1
Glasgow,G3  8AZ,55.85825495,-4.26922403,18,MVS,46,2,small,1
Glasgow,G3  8RR,55.86021521,-4.26868316,18,MVS,46,2,large,1
Glasgow,G3  8UE,55.86177544,-4.26741574,18,MVS,46,2,small,1
Glasgow,G2  6SE,55.86101085,-4.26208155,18,MVS,46,2,small,1
Glasgow,G2  7AB,55.85977182,-4.2634797,18,MVS,46,2,small,1
Glasgow,G2  7BW,55.86025121,-4.26429063,18,MVS,46,2,small,1
Glasgow,G2  7DA,55.86079555,-4.26254845,18,MVS,46,2,small,1
Glasgow,G2  7DJ,55.86079396,-4.26312367,18,MVS,46,2,large,1
Glasgow,G2  7DN,55.8608299,-4.26410058,18,MVS,46,2,small,1
Glasgow,G2  7HF,55.8598946,-4.26462144,18,MVS,46,2,small,1
Glasgow,G2  7LP,55.86008735,-4.26293874,18,MVS,46,2,small,1
Glasgow,G2  7NQ,55.86026035,-4.26477057,18,MVS,46,2,small,1
Glasgow,G2  3DH,55.86515673,-4.25802336,16,MVS,16,4,small,1
Glasgow,G2  3EE,55.86529957,-4.25905453,16,MVS,16,4,large,1
Glasgow,G2  3ER,55.86487486,-4.25966916,16,MVS,16,4,small,1
Glasgow,G2  3EW,55.86458907,-4.25810228,16,MVS,16,4,small,1
Glasgow,G2  4LW,55.86337599,-4.26688574,15,MVS,13,5,small,1
Glasgow,G2  4LY,55.86305161,-4.26693077,15,MVS,13,5,small,1
Glasgow,G2  5AD,55.86323941,-4.26941887,15,MVS,13,5,small,1
Glasgow,G2  5LD,55.86259507,-4.26926942,18,MVS,46,2,small,1
Glasgow,G2  7EA,55.86192964,-4.26489971,18,MVS,46,2,small,1
Glasgow,G2  7EL,55.86195305,-4.26509285,18,MVS,46,2,small,1
Glasgow,G2  7EQ,55.86134458,-4.26397072,18,MVS,46,2,small,1
Glasgow,G2  7JL,55.8616956,-4.2639432,18,MVS,46,2,large,1
Glasgow,G2  7JS,55.8616956,-4.2639432,18,MVS,46,2,small,1
Glasgow,G2  7JT,55.8616956,-4.2639432,18,MVS,46,2,large,1
Glasgow,G2  7QF,55.86195932,-4.26328734,18,MVS,46,2,small,1
Glasgow,G4  0LZ,55.86271454,-4.24463302,17,MVS,1,3,small,1
Glasgow,G1  1DJ,55.85944896,-4.24628233,18,MVS,16,2,small,1
Glasgow,G1  1DX,55.85940675,-4.24564069,18,MVS,16,2,small,1
Glasgow,G4  0NR,55.86254744,-4.24147506,17,MVS,1,3,large,1
Glasgow,G4  0QG,55.86269417,-4.23884659,17,MVS,1,3,small,1
Glasgow,G4  0QU,55.8628531,-4.2434424,17,MVS,1,3,large,1
Glasgow,G4  0RE,55.86288453,-4.24171822,17,MVS,1,3,small,1
Glasgow,G4  0RP,55.86230983,-4.239224,17,MVS,1,3,small,1
Glasgow,G1  5EN,55.85744179,-4.24742882,18,MVS,16,2,small,1
Glasgow,G1  5HD,55.85699529,-4.24677985,18,MVS,16,2,small,1
Glasgow,G1  5HF,55.85719203,-4.24830922,18,MVS,16,2,small,1
Glasgow,G1  5HY,55.85470157,-4.24885239,18,MVS,16,2,small,1
Glasgow,G1  5QH,55.85614897,-4.24735415,18,MVS,16,2,small,1
Glasgow,G1  1SS,55.85866059,-4.24663631,18,MVS,16,2,small,1
Glasgow,G1  1TF,55.8591173,-4.2467266,18,MVS,16,2,small,1
Glasgow,G1  5EP,55.85719555,-4.24565689,18,MVS,16,2,small,1
Glasgow,G1  5HB,55.85688796,-4.24576697,18,MVS,16,2,small,1
Glasgow,G1  5QN,55.85595682,-4.24606476,18,MVS,16,2,small,1
Glasgow,G1  5QP,55.85671726,-4.24674781,18,MVS,16,2,small,1
Glasgow,G1  5QT,55.85632713,-4.24694899,18,MVS,16,2,small,1
Glasgow,G1  5QZ,55.85674426,-4.24625403,18,MVS,16,2,small,1
Glasgow,G1  5RA,55.85620121,-4.24646236,18,MVS,16,2,small,1
Glasgow,G1  5RB,55.85549976,-4.24648578,18,MVS,16,2,small,1
Glasgow,G2  3HQ,55.86532647,-4.26394674,16,MVS,16,4,small,1
Glasgow,G2  3HW,55.86548473,-4.26560216,16,MVS,16,4,small,1
Glasgow,G2  3JA,55.86578229,-4.26408515,16,MVS,16,4,small,1
Glasgow,G2  4AF,55.8650632,-4.26506617,16,MVS,16,4,small,1
Glasgow,G2  4AP,55.86503966,-4.26536847,16,MVS,16,4,small,1
Glasgow,G2  4AT,55.86507969,-4.2651470399999996,16,MVS,16,4,small,1
Glasgow,G2  4DQ,55.86438091,-4.26600136,15,MVS,13,5,small,1
Glasgow,G2  4DT,55.86543218,-4.26503971,16,MVS,16,4,small,1
Glasgow,G2  4GZ,55.86470646,-4.26589246,15,MVS,13,5,small,1
Glasgow,G2  3HU,55.86569257,-4.26700476,16,MVS,16,4,small,1
Glasgow,G2  3JD,55.86606478,-4.26680269,15,MVS,13,5,small,1
Glasgow,G2  4ER,55.86510282,-4.26925588,15,MVS,13,5,small,1
Glasgow,G2  4HQ,55.86489369,-4.26743767,15,MVS,13,5,large,1
Glasgow,G2  4JL,55.86498965,-4.26710764,15,MVS,13,5,small,1
Glasgow,G2  4JN,55.86499524,-4.26875415,15,MVS,13,5,large,1
Glasgow,G2  4JR,55.86547651,-4.26897401,15,MVS,13,5,small,1
Glasgow,G2  4NB,55.86449601,-4.26658342,15,MVS,13,5,small,1
Glasgow,G2  4NE,55.86395117,-4.2678622,15,MVS,13,5,small,1
Glasgow,G2  4NJ,55.8640171,-4.26721078,15,MVS,13,5,small,1
Glasgow,G2  4NQ,55.86502716,-4.27043417,15,MVS,13,5,small,1
Glasgow,G2  4PB,55.86368683,-4.26854999,15,MVS,13,5,small,1
Glasgow,G2  4PG,55.86456637,-4.26861726,15,MVS,13,5,small,1
Glasgow,G2  4PP,55.86490398,-4.26980367,15,MVS,13,5,large,1
Glasgow,G2  4PR,55.86467865,-4.26983846,15,MVS,13,5,small,1
Glasgow,G2  4PS,55.86433544,-4.2689554,15,MVS,13,5,small,1
Glasgow,G2  4PT,55.86424228,-4.26864631,15,MVS,13,5,large,1
Glasgow,G2  4PZ,55.86400149,-4.27000672,15,MVS,13,5,large,1
Glasgow,G2  3DZ,55.86541987,-4.25984466,16,MVS,16,4,small,1
Glasgow,G2  3EF,55.86520235,-4.2599439,16,MVS,16,4,small,1
Glasgow,G2  3EH,55.8654546,-4.26235594,16,MVS,16,4,small,1
Glasgow,G2  3EQ,55.86542791,-4.26136347,16,MVS,16,4,small,1
Glasgow,G2  3EX,55.86493824,-4.26111125,16,MVS,16,4,small,1
Glasgow,G3  6QZ,55.86567425,-4.26067455,16,MVS,16,4,small,1
Glasgow,G3  6RB,55.86569062,-4.26125088,16,MVS,16,4,small,1
Glasgow,G3  6RG,55.86593118,-4.26283118,16,MVS,16,4,small,1
Glasgow,G1  5JG,55.8534828,-4.24718421,18,MVS,16,2,small,1
Glasgow,G1  5LU,55.85628813,-4.24613182,18,MVS,16,2,small,1
Glasgow,G1  5RJ,55.85617555,-4.24540628,18,MVS,16,2,small,1
Glasgow,G23 5QF,55.90290884,-4.2893818,15,MVS,0,5,small,1
Glasgow,G23 5LS,55.89934971,-4.28842021,18,MVS,0,2,small,1
Glasgow,G23 5LY,55.90415769,-4.29615883,19,MVS,0,1,small,1
Glasgow,G23 5NA,55.90529918,-4.29856218,19,MVS,0,1,small,1
Glasgow,G20 0HS,55.89692842,-4.29054898,19,MVS,0,1,small,1
Glasgow,G20 0DZ,55.89314107,-4.29701126,17,MVS,2,3,small,1
Glasgow,G20 0EZ,55.89525618,-4.29684839,19,MVS,0,1,small,1
Glasgow,G20 0HG,55.89409297,-4.2965717,19,MVS,0,1,small,1
Glasgow,G20 0JQ,55.89833305,-4.29619848,19,MVS,0,1,small,1
Glasgow,G20 0DF,55.89507731,-4.29824537,17,MVS,2,3,small,1
Glasgow,G20 0HD,55.89513175,-4.29773675,17,MVS,2,3,small,1
Glasgow,G22 7BX,55.89689059,-4.24233622,19,MVS,1,1,small,1
Glasgow,G22 7QL,55.89738413,-4.24188484,19,MVS,1,1,small,1
Glasgow,G22 7QX,55.89688881,-4.24539125,19,MVS,0,1,small,1
Glasgow,G22 7BT,55.89759919,-4.23994577,19,MVS,1,1,small,1
Glasgow,G22 7EU,55.90103048,-4.24350301,19,MVS,0,1,small,1
Glasgow,G22 7LT,55.90190355,-4.2508163,19,MVS,0,1,small,1
Glasgow,G22 7LU,55.90154627,-4.24823602,19,MVS,0,1,small,1
Glasgow,G22 7LX,55.90177167,-4.24770515,19,MVS,0,1,small,1
Glasgow,G22 7LZ,55.90118509,-4.24635944,19,MVS,0,1,small,1
Glasgow,G22 7PT,55.90117104,-4.25450122,19,MVS,0,1,small,1
Glasgow,G22 7PY,55.90099302,-4.25244325,19,MVS,0,1,small,1
Glasgow,G22 7XT,55.89804437,-4.25739101,19,MVS,0,1,small,1
Glasgow,G22 7DW,55.89706787,-4.25966962,17,MVS,0,3,small,1
Glasgow,G22 7XS,55.89627729,-4.26063135,17,MVS,0,3,small,1
Glasgow,G23 5AL,55.89776117,-4.27909698,18,MVS,0,2,small,1
Glasgow,G23 5AU,55.89836727,-4.28276367,18,NA,0,2,small,6
Glasgow,G23 5AY,55.89895988,-4.28327838,18,NA,0,2,small,6
Glasgow,G23 5LA,55.8983126,-4.28328833,28,MVS,0,2,small,6
Glasgow,G22 7JT,55.90015448,-4.2530825,17,MVS,0,3,small,1
Glasgow,G5  8NG,55.8539729,-4.27236165,16,MVS,4,4,small,1
Glasgow,G51 1LF,55.85349766,-4.27958778,16,MVS,4,4,small,1
Glasgow,G51 2BG,55.85949782,-4.3029349,19,MVS,1,1,small,1
Glasgow,G51 2BW,55.85931673,-4.30156586,19,MVS,1,1,small,1
Glasgow,G51 2NT,55.85778359,-4.29992515,19,MVS,1,1,small,1
Glasgow,G51 2NW,55.85832169,-4.30094771,19,MVS,1,1,small,1
Glasgow,G51 2QH,55.85762101,-4.29852532,19,MVS,1,1,small,1
Glasgow,G51 2QJ,55.85664703,-4.3001456,19,MVS,11,1,small,1
Glasgow,G52 1EQ,55.84824629,-4.31771767,17,MVS,12,3,small,1
Glasgow,G53 6AG,55.8217907,-4.34216654,19,MVS,0,1,small,1
Glasgow,G53 6QW,55.81695339,-4.34179598,19,MVS,0,1,small,1
Glasgow,G51 1HJ,55.85390038,-4.29177058,19,MVS,11,1,small,1
Glasgow,G51 1NW,55.85149613,-4.28912062,15,MVS,15,5,small,1
Glasgow,G5  8AW,55.85320289,-4.26538242,18,MVS,4,2,large,1
Glasgow,G5  8EG,55.85472485,-4.26521537,18,MVS,4,2,small,1
Glasgow,G5  8LP,55.85376128,-4.26531906,18,MVS,4,2,small,1
Glasgow,G5  8BJ,55.85394015,-4.26243748,18,MVS,4,2,small,1
Glasgow,G5  8DZ,55.85302898,-4.26262417,18,MVS,4,2,small,1
Glasgow,G5  8EJ,55.85348219,-4.2638808,18,MVS,4,2,small,1
Glasgow,G52 4JZ,55.8555772,-4.3613451,17,MVS,7,3,small,1
Glasgow,G41 5AB,55.84590748,-4.27887172,18,MVS,0,2,small,1
Glasgow,G51 4BZ,55.86755871,-4.3335094,18,MVS,1,2,small,1
Glasgow,G51 4RE,55.8646587,-4.33335142,18,MVS,1,2,small,1
Glasgow,G51 1DG,55.85365501,-4.2948079,19,MVS,11,1,small,1
Glasgow,G51 1LX,55.85178121,-4.29311568,15,MVS,15,5,small,1
Glasgow,G51 4LS,55.86241156,-4.34470744,17,MVS,7,3,large,1
Glasgow,G51 4SD,55.86477982,-4.35247391,17,MVS,7,3,large,1
Glasgow,G51 4SJ,55.8606921,-4.35238655,17,MVS,7,3,small,1
Glasgow,G51 4SP,55.8672167,-4.3472348,17,MVS,7,3,small,1
Glasgow,G51 4TE,55.86495264,-4.33680532,17,MVS,7,3,small,1
Glasgow,G51 4TH,55.86416937,-4.34914462,17,MVS,7,3,small,1
Glasgow,G51 4FD,55.85968491,-4.35053582,17,MVS,7,3,small,1
Glasgow,G51 4FE,55.86036488,-4.35351738,17,MVS,7,3,small,1
Glasgow,G51 2JR,55.85483575,-4.30951372,19,MVS,1,1,small,1
Glasgow,G51 2LU,55.85401152,-4.31176565,19,MVS,1,1,large,1
Glasgow,G51 2YU,55.85324115,-4.31354135,19,MVS,1,1,small,1
Glasgow,G51 2JQ,55.85519956,-4.31167644,19,MVS,1,1,small,1
Glasgow,G51 2EP,55.85711042,-4.30515854,19,MVS,1,1,small,1
Glasgow,G51 2ES,55.85561056,-4.30558101,19,MVS,1,1,small,1
Glasgow,G51 2RL,55.85604087,-4.30803529,19,MVS,1,1,small,1
Glasgow,G51 2RP,55.85601335,-4.30518942,19,MVS,1,1,small,1
Glasgow,G51 2RQ,55.85549501,-4.30934513,19,MVS,1,1,small,1
Glasgow,G51 1RN,55.85075127,-4.30494165,16,MVS,4,4,small,1
Glasgow,G41 1AR,55.84435091,-4.26729533,16,MVS,0,4,small,1
Glasgow,G41 1AT,55.84460741,-4.2655691,16,MVS,0,4,small,1
Glasgow,G41 1BE,55.84436502,-4.2665294,16,MVS,0,4,small,1
Glasgow,G41 2SJ,55.84178913,-4.26974972,15,MVS,1,5,small,1
Glasgow,G41 2SS,55.84218414,-4.27074711,15,MVS,1,5,small,1
Glasgow,G41 2SE,55.84290518,-4.26917585,15,MVS,1,5,small,1
Glasgow,G51 2BN,55.86076789,-4.30566289,19,MVS,1,1,small,1
Glasgow,G51 4ET,55.85665346,-4.336994,16,MVS,0,4,small,1
Glasgow,G53 6EG,55.8176502,-4.35987642,19,MVS,0,1,small,1
Glasgow,G41 1DY,55.85157096,-4.28364492,16,MVS,4,4,small,1
Glasgow,G41 1EE,55.85138255,-4.28265927,16,MVS,4,4,small,1
Glasgow,G41 1EJ,55.85156467,-4.28204685,16,MVS,4,4,small,1
Glasgow,G41 1HP,55.85301797,-4.27831344,16,MVS,4,4,small,1
Glasgow,G41 1HU,55.85284731,-4.27927807,16,MVS,4,4,small,1
Glasgow,G41 1HW,55.85317889,-4.27932945,16,MVS,4,4,small,1
Glasgow,G41 1JA,55.85305844,-4.28000943,16,MVS,4,4,small,1
Glasgow,G41 1JB,55.85263303,-4.28065555,16,MVS,4,4,small,1
Glasgow,G51 3LX,55.86190761,-4.31627811,19,MVS,2,1,small,1
Glasgow,G51 3SF,55.86048319,-4.3160335,19,MVS,2,1,small,1
Glasgow,G51 2RG,55.85513414,-4.30510538,19,MVS,11,1,small,1
Glasgow,G5  8JN,55.85088321,-4.26494385,18,MVS,4,2,small,1
Glasgow,G5  8NB,55.84959678,-4.26793639,18,MVS,4,2,small,1
Glasgow,G5  8NX,55.85018372,-4.2692487,18,MVS,4,2,large,1
Glasgow,G5  8PH,55.84974041,-4.26989385,18,MVS,4,2,small,1
Glasgow,G5  8PL,55.84973775,-4.27101203,18,MVS,4,2,small,1
Glasgow,G5  8QB,55.84955295,-4.27371718,18,MVS,4,2,small,1
Glasgow,G5  8QF,55.85000706,-4.27540524,16,MVS,4,4,small,1
Glasgow,G5  8BG,55.85220116,-4.2641418,18,MVS,4,2,small,1
Glasgow,G5  8EP,55.85220642,-4.26043541,18,MVS,4,2,small,1
Glasgow,G5  8JD,55.84669789,-4.26430095,18,MVS,4,2,small,1
Glasgow,G51 2SN,55.85337422,-4.30405845,19,MVS,11,1,small,1
Glasgow,G51 2ST,55.85338411,-4.30496977,19,MVS,11,1,small,1
Glasgow,G51 1DB,55.8562627,-4.28943297,19,MVS,11,1,small,1
Glasgow,G51 1DZ,55.8562565,-4.29555253,19,MVS,11,1,small,1
Glasgow,G41 5AL,55.84525157,-4.30394508,18,MVS,0,2,small,1
Glasgow,G41 5AU,55.84373437,-4.30673058,18,MVS,17,2,small,1
Glasgow,G41 5BJ,55.84576148,-4.30311263,16,MVS,4,4,small,1
Glasgow,G41 5BT,55.84677688,-4.30743805,16,MVS,4,4,small,1
Glasgow,G41 5BW,55.84736589,-4.31387908,17,MVS,12,3,small,1
Glasgow,G41 5BZ,55.84636479,-4.30353172,16,MVS,4,4,small,1
Glasgow,G41 5LD,55.84554875,-4.30679017,16,MVS,4,4,small,1
Glasgow,G41 5LJ,55.8454347,-4.30951506,18,MVS,17,2,small,1
Glasgow,G41 5LN,55.84473951,-4.31016071,18,MVS,17,2,small,1
Glasgow,G41 5LP,55.84489845,-4.30887622,18,MVS,17,2,small,1
Glasgow,G41 5LQ,55.84559303,-4.30778322,18,MVS,17,2,small,1
Glasgow,G43 1AU,55.82259749,-4.31857047,17,MVS,6,3,small,1
Glasgow,G43 1AY,55.82376435,-4.32721351,17,MVS,6,3,small,1
Glasgow,G43 1AF,55.82035001,-4.33427335,19,MVS,0,1,small,1
Glasgow,G43 1AG,55.82053683,-4.33248057,19,MVS,0,1,small,1
Glasgow,G43 1AJ,55.81983022,-4.33135271,19,MVS,0,1,small,1
Glasgow,G43 1AN,55.81916253,-4.33575072,19,MVS,0,1,small,1
Glasgow,G43 1AR,55.82158464,-4.33030821,19,MVS,0,1,small,1
Glasgow,G43 1AW,55.82086837,-4.3311115,19,MVS,0,1,small,1
Glasgow,G43 1AX,55.82163872,-4.33077443,19,MVS,0,1,small,1
Glasgow,G43 1AZ,55.81792084,-4.33203664,17,MVS,6,3,small,1
Glasgow,G43 1DR,55.82127147,-4.33260437,19,MVS,0,1,small,1
Glasgow,G43 1DX,55.82092578,-4.33424399,19,MVS,0,1,small,1
Glasgow,G43 1DY,55.82194962,-4.33238953,19,MVS,0,1,small,1
Glasgow,G51 1LG,55.85336053,-4.28068221,16,MVS,4,4,small,1
Glasgow,G51 2XW,55.85035195,-4.31185183,17,MVS,1,3,small,1
Glasgow,G51 3EQ,55.85740571,-4.3214751,19,MVS,2,1,large,1
Glasgow,G51 3HD,55.85653878,-4.31549512,19,MVS,2,1,small,1
Glasgow,G51 3AD,55.8536752,-4.31912749,19,MVS,2,1,small,1
Glasgow,G51 3HF,55.85248816,-4.31820994,19,MVS,2,1,small,1
Glasgow,G51 3HH,55.85346886,-4.31767718,19,MVS,2,1,large,1
Glasgow,G51 3HR,55.85204625,-4.32019676,19,MVS,2,1,small,1
Glasgow,G51 3JW,55.86276855,-4.31207824,19,MVS,0,1,small,1
Glasgow,G53 7HL,55.79766274,-4.34242443,27,MVS,1,3,small,6
Glasgow,G53 7HR,55.79749877,-4.34442491,17,NA,1,3,small,6
Glasgow,G53 7PT,55.79754443,-4.34579979,17,NA,1,3,small,6
Glasgow,G53 7QL,55.79807026,-4.34367746,17,NA,1,3,small,6
Glasgow,G53 7RJ,55.80287331,-4.33924282,17,NA,1,3,small,6
Glasgow,G53 7YU,55.79733869,-4.33773016,17,NA,1,3,small,6
Glasgow,G53 7YY,55.79764369,-4.33870574,27,MVS,1,3,small,6
Glasgow,G53 7YZ,55.79737982,-4.33840273,27,MVS,1,3,small,6
Glasgow,G53 7QS,55.81142648,-4.35118401,17,MVS,1,3,small,1
Glasgow,G53 7SD,55.81055831,-4.34958348,17,MVS,1,3,small,1
Glasgow,G53 7SP,55.81068921,-4.34743671,17,MVS,1,3,small,1
Dundee,DD2 3UU,56.48794976,-3.02237079,18,MVS,0,2,small,1
Dundee,DD3 6QY,56.47247917,-2.98335276,18,MVS,0,2,small,1
Dundee,DD3 7DS,56.47784771,-2.97133143,17,MVS,0,3,small,1
Dundee,DD3 7JQ,56.47375423,-2.97203853,19,MVS,0,1,small,1
Dundee,DD2 3JP,56.47887621,-3.01350558,19,MVS,5,1,small,1
Dundee,DD2 3QH,56.47858947,-3.01010469,19,MVS,5,1,small,1
Dundee,DD2 3QN,56.47971185,-3.01349539,19,MVS,5,1,small,1
Dundee,DD2 3WT,56.48130368,-3.01550248,19,MVS,5,1,small,1
Dundee,DD2 3QA,56.4794998,-3.00309869,19,MVS,5,1,small,1
Dundee,DD2 3SQ,56.4813492,-3.02199841,18,MVS,1,2,small,1
Dundee,DD2 3SP,56.48578401,-3.0213382,18,MVS,1,2,small,1
Dundee,DD2 3SU,56.48558769,-3.01569813,18,MVS,1,2,small,1
Dundee,DD2 3QU,56.48511515,-3.01635128,18,MVS,1,2,small,1
Dundee,DD2 3SN,56.48506313,-3.01831473,18,MVS,1,2,small,1
Dundee,DD3 7HE,56.47076002,-2.97348782,19,MVS,0,1,small,1
Dundee,DD3 7AJ,56.46956795,-2.97082777,19,MVS,0,1,small,1
Dundee,DD3 6RL,56.47231324,-2.97933895,19,MVS,0,1,small,1
Dundee,DD1 1DU,56.46316592,-2.97147582,17,MVS,2,3,small,1
Dundee,DD1 1EF,56.46404762,-2.97131982,17,MVS,2,3,small,1
Dundee,DD1 2AB,56.46210372,-2.96943636,18,MVS,2,2,small,1
Dundee,DD1 2AF,56.46235182,-2.96988086,18,MVS,2,2,small,1
Dundee,DD1 2AJ,56.4621323,-2.97037834,17,MVS,2,3,small,1
Dundee,DD1 2AP,56.4618856,-2.96975537,17,MVS,2,3,small,1
Dundee,DD1 1ND,56.46169292,-2.97599837,17,MVS,2,3,small,1
Dundee,DD1 1NG,56.46169619,-2.97786471,17,MVS,2,3,small,1
Dundee,DD1 1AF,56.46024078,-2.97557165,17,MVS,2,3,large,1
Dundee,DD1 1EX,56.46242217,-2.9758061,17,MVS,2,3,small,1
Dundee,DD1 1LS,56.46025951,-2.97547476,17,MVS,2,3,large,1
Dundee,DD1 1LX,56.46156672,-2.97490783,17,MVS,2,3,small,1
Dundee,DD1 1PS,56.46103131,-2.97672788,17,MVS,2,3,small,1
Dundee,DD1 1PZ,56.46038792,-2.97742539,17,MVS,2,3,small,1
Dundee,DD1 1QB,56.46137916,-2.97590918,17,MVS,2,3,large,1
Dundee,DD1 1QE,56.46024078,-2.97557165,17,MVS,2,3,large,1
Dundee,DD1 1UF,56.46010066,-2.97167342,17,MVS,2,3,small,1
Dundee,DD1 1DD,56.462131,-2.97169282,17,MVS,2,3,small,1
Dundee,DD1 1DH,56.46178449,-2.97119712,17,MVS,2,3,small,1
Dundee,DD1 1SG,56.46098251,-2.97034902,17,MVS,2,3,small,1
Dundee,DD1 1TF,56.46182813,-2.97136052,17,MVS,2,3,large,1
Dundee,DD1 1SD,56.46125037,-2.96941462,17,MVS,2,3,small,1
Dundee,DD1 3BA,56.46040954,-2.96893881,17,MVS,2,3,small,1
Dundee,DD1 3BG,56.46035653,-2.96882387,17,MVS,2,3,large,1
Dundee,DD1 2AZ,56.46240332,-2.96903828,18,MVS,2,2,small,1
Dundee,DD1 2BE,56.46318393,-2.96917177,18,MVS,2,2,small,1
Dundee,DD1 2BG,56.46313598,-2.96956004,18,MVS,2,2,small,1
Dundee,DD1 2EY,56.4638255,-2.96639669,18,MVS,2,2,small,1
Dundee,DD1 1SZ,56.46017585,-2.97010125,17,MVS,2,3,small,1
Dundee,DD1 3AJ,56.46001669,-2.96977264,17,MVS,2,3,small,1
Dundee,DD1 3BS,56.46017711,-2.96993901,17,MVS,2,3,large,1
Dundee,DD1 2JY,56.46550648,-2.96397245,18,MVS,1,2,small,1
Dundee,DD4 6AD,56.4656442,-2.96243409,18,MVS,1,2,small,1
Dundee,DD4 6AT,56.46507026,-2.96113742,18,MVS,1,2,small,1
Dundee,DD4 6AY,56.46505418,-2.96089356,18,MVS,1,2,small,1
Dundee,DD4 6BY,56.46587229,-2.96198542,18,MVS,1,2,small,1
Dundee,DD4 6DN,56.46671642,-2.95971827,18,MVS,1,2,small,1
Dundee,DD1 3JX,56.46544096,-2.95150622,16,MVS,1,4,small,1
